siret_txt,siret,société,nom_historique,naf732,secteur,activité_naf_détaillée_(insee),enseigne,année_de_création_de_létablissement,commune,code_commune_insee,epci,effectifs_2024,date_de_mise_à_jour_des_effectifs,segmentation,sport-montagne,sportdomaine,cleantech,sante,santedomaine,energie,energiedomaine,numerique,num_domaine,chimie,chimiedomaine
79428227700035,79428227-00035,JOOBOO,,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",JOOBOO,,GIERES,38179.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
44750258400017,44750258-00017,JPE PU CONSULTING,,4669B,Services aux entreprises,Commerce de gros,,,POISAT,38309.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52772131000011,52772131-00011,JPF INVESTISSEMENTS,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,CHARNECLES,38084.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
41151869900029,41151869-00029,JPG CONSEIL,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2013,SAINT MARTIN D'HERES,38421.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84144739400013,84144739-00013,JPR MECANIQUE,,2562B,Industrie,"Métallurgie, travail des métaux, usinage",,,CHATTE,38095.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44531943700015,44531943-00015,JPS ENTREPRISES,JPS ENTREPRISES,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2003,CLAIX,38111.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81770939700027,81770939-00027,JR WORKS,JR WORKS,4613Z,Services aux entreprises,Commerce de gros,,2016,EYBENS,38158.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52766301700038,52766301-00038,JS MEDIA PROD 2/2,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
50842129400010,50842129-00010,JTR,JTR,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2008,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50378893700012,50378893-00012,JUCONDIN,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50846962400029,50846962-00029,JULIEN EYMARD,,3312Z,Industrie,"Machines et équipements (fabrication, installation, réparation)",,,CORRENCON EN VERCORS,38129.0,CC du Massif du Vercors,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84119334500011,84119334-00011,JULLEA,,1419Z,Industrie,Habillement et chaussure,,,GONCELIN,38181.0,CC Le Grésivaudan,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44429249400028,44429249-00028,JUMEL AND CO,,6311Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2007,FONTAINE,38169.0,Grenoble-Alpes-Métropole,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
50525589300024,50525589-00024,JURALPES,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,FONTAINE,38169.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
87844204500018,87844204-00018,JUST IN TPS,,4941B,Services aux entreprises,Transport de marchandises,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81033581000034,81033581-00034,JUSTOL SAS,,4690Z,Services aux entreprises,Commerce de gros,,,GONCELIN,38181.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44972509200034,44972509-00034,JUSUNG ENGINEERING EUROPE GMBH,JUSUNG ENGINEERING EUROPE,4669B,Services aux entreprises,Commerce de gros,,2004,CROLLES,38140.0,CC Le Grésivaudan,1.0,2020-06-01,2.0,0.0,,0.0,0.0,,1.0,Photovotaique,1.0,Microélectronique & Nanotechnologies,0.0,
40540332000048,40540332-00048,KALICE,KALICE,7420Z,Services aux entreprises,Autres services aux entreprises,,2016,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48077619400023,48077619-00023,KAMAROO,KAMAROO,7420Z,Services aux entreprises,Autres services aux entreprises,,2009,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53751508200023,53751508-00023,KAMYAB-EDITIONS,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,TULLINS,38517.0,CA du Pays Voironnais,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
53311632300023,53311632-00023,KANTOOM CONSULTING,KANTOOM CONSULTING,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2012,LA TRONCHE,38516.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
47748739100013,47748739-00013,KAP MEDIA,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,COUBLEVIE,38133.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38394305700026,38394305-00026,KARLE FRANCE,,4642Z,Services aux entreprises,Commerce de gros,,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53759694200038,53759694-00038,KBS ETUDES,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2014,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50309843600028,50309843-00028,KCTUS,,7112B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2008,GRENOBLE,38185.0,CC Le Grésivaudan,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52504060600028,52504060-00028,KERBEROS CONSULTING,KERBEROS CONSULTING,6202A,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2013,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
45185976300018,45185976-00018,KERWAL,KERWAL,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2004,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84323442800012,84323442-00012,KEYBAS,,6311Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,SEYSSINET PARISET,38485.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,2.0,0.0,,0.0,0.0,,1.0,,1.0,Informatique & Logiciels,0.0,
81795930700023,81795930-00023,KG SPORT,,4649Z,Services aux entreprises,Commerce de gros,,,CLAIX,38111.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81389256900019,81389256-00019,KING LONG STORE,,4639B,Services aux entreprises,Commerce de gros,,2015,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81082970500013,81082970-00013,KORBAA MARBRERIE VIFOISE,,2370Z,Industrie,"Matériaux de construction (verre, ciment, béton, pierre)",,,VIF,38545.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
88033403200013,88033403-00013,KRAKENJ,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2020,MOIRANS,38239.0,CA du Pays Voironnais,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
81912721800017,81912721-00017,KRIEF COMMUNICATION,,7312Z,Services aux entreprises,Autres services aux entreprises,,,LE PONT DE CLAIX,38317.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80913946200018,80913946-00018,KWATEE,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,LE SAPPEY EN CHARTREUSE,38471.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
85378989900012,85378989-00012,KZ CONSEIL,,8299Z,Services aux entreprises,Autres services aux entreprises,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
79911585200011,79911585-00011,L TNA FINANCE,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81029159100016,81029159-00016,L&G CORP.,,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,CHAMPAGNIER,38068.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
52942806200010,52942806-00010,L2C2,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2011,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
82137773600029,82137773-00029,LA BOUTIQUE DU BATON,,4791B,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,2.0,1.0,Sport,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
51171524500029,51171524-00029,LA BRASSERIE DU MONT AIGUILLE,,1105Z,Industrie,Industries agroalimentaires,,,CLELLES,38113.0,CC du Trièves,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53317167400013,53317167-00013,LA BRULERIE DES ALPES,,1083Z,Industrie,Industries agroalimentaires,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
45379975100012,45379975-00012,LA CALLADIERE,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,CHASSELAY,38086.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
45051803000025,45051803-00025,LA CARAQUE CHOCOLATIER,LA CARAQUE CHOCOLATIER,1082Z,Industrie,Industries agroalimentaires,,2010,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51208447600013,51208447-00013,LA CAVE SAINT MARCELLINOISE,,4639B,Services aux entreprises,Commerce de gros,,,SAINT MARCELLIN,38416.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
41763447400023,41763447-00023,LA MAISON DE L'EAU ET DU BIEN ETRE,LA MAISON DE L'EAU ET DU BIEN ET,4673B,Services aux entreprises,Commerce de gros,,1998,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44240780500021,44240780-00021,LA ROSE DES VENTS,LA ROSE DES VENTS,7430Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2011,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
'07250170300010,0725017-00010,LA VOUISIENNE SA,LA VOUISIENNE,4639B,Services aux entreprises,Commerce de gros,,1973,SAINT ETIENNE DE CROSSEY,38383.0,CA du Pays Voironnais,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
88207399200019,88207399-00019,LAB CONCEPT,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2020,GONCELIN,38181.0,CC Le Grésivaudan,1.0,2023-01-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
50401491100037,50401491-00037,LABORATOIRE ARTESIA,LABORATOIRE ARTESIA,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2012,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
80001017500027,80001017-00027,LABORATOIRE BARRAL,LABORATOIRE BARRAL,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2014,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
44869361400035,44869361-00035,LABORATOIRE DE CORRECTION AUDITIVE DE GRENOBLE,LABO DE CORRECTION AUDITIVE,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",AUDITION CONSEIL,2008,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
80232740300027,80232740-00027,LABORATOIRE DE PROTHESE DENTAIRE ITASOR,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,,VINAY,38559.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,2020-06-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
43421538000024,43421538-00024,LABORATOIRE EGEA,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2009,VOREPPE,38565.0,CA du Pays Voironnais,1.0,2023-01-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
49813759500019,49813759-00019,LABORATOIRE GUTIERREZ,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2007,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2023-01-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
80845239500011,80845239-00011,LABORATOIRE LONETHA,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,2014,FONTAINE,38169.0,Grenoble-Alpes-Métropole,1.0,2023-01-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
79989406800029,79989406-00029,LABORATOIRE NOUVELIERE,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,1.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,
30590141500037,30590141-00037,LABORATOIRE PROTHESE DENTAIRE CHRISTIAN DE VUYST,,3250A,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,1990,SAINT SAUVEUR,38454.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84047508100013,84047508-00013,L'ACQUEREUR,,6312Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2020,VARCES ALLIERES ET RISSE,38524.0,Grenoble-Alpes-Métropole,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
41481504303036,41481504-03036,LAFARGE BETONS,,2363Z,Industrie,"Matériaux de construction (verre, ciment, béton, pierre)",,2021,MOIRANS,38239.0,CA du Pays Voironnais,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
41481504303044,41481504-03044,LAFARGE BETONS,,2363Z,Industrie,"Matériaux de construction (verre, ciment, béton, pierre)",,2021,PONTCHARRA,38314.0,CC Le Grésivaudan,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81194804100025,81194804-00025,L'AGENCE EMULSION,,7311Z,Services aux entreprises,Autres services aux entreprises,CUISINE ET VANITY,,VOREPPE,38565.0,CA du Pays Voironnais,1.0,2024-01-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80220491700016,80220491-00016,LAMI CONSEIL EXPERTISE COMPTABLE,,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,TULLINS,38517.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80235271600020,80235271-00020,LAMY,LAMY,5829C,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2016,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
45255751500015,45255751-00015,L'ANNEXE,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VIRIVILLE,38561.0,CC Bièvre Isère,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
75388504500017,75388504-00017,LARBI SIMULATION SERVICES ET SUPPORT,,7490B,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51775864500025,51775864-00025,LARJANI CHAUDRONNERIE MAINTENANCE INDUSTRIEL,,3320A,Industrie,"Métallurgie, travail des métaux, usinage",,,SASSENAGE,38474.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44293724900013,44293724-00013,L'ARTISANERIE,,1629Z,Industrie,Bois Papier Carton,,2002,SASSENAGE,38474.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81986778900029,81986778-00029,L'ATELIER CICERO LIMITED,,1812Z,Industrie,Imprimerie,IMPRIMERIE RUZZIN,,MOIRANS,38239.0,CA du Pays Voironnais,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
42204478400045,42204478-00045,L'ATELIER DE RELIURE,COM IMPRIM JLB,1814Z,Industrie,Imprimerie,MON UNIVERT,2015,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
49785211100010,49785211-00010,L'ATELIER DE RELIURE,L'ATELIER DE RELIURE,1814Z,Industrie,Imprimerie,,2007,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48130724700033,48130724-00033,LAURENT RIVOIRE AUDIT,LAURENT RIVOIRE AUDIT,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2014,VIZILLE,38562.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48228624200011,48228624-00011,LAV O TECH,,4669B,Services aux entreprises,Commerce de gros,,,BARRAUX,38027.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50430666300049,50430666-00049,LAVEO,LAVEO,4644Z,Services aux entreprises,Commerce de gros,,2016,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
82908099300019,82908099-00019,LBO AUDIT,,6920Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81862352200013,81862352-00013,LCM,,6190Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",PHONE STORE,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
82366110300015,82366110-00015,LDGM,,4941B,Services aux entreprises,Transport de marchandises,TRANSPORT LAURENT JAUMAIN,,IZEAUX,38194.0,CC de Bièvre Est,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81446736100014,81446736-00014,LE BOURGEAT TRANSPORT,,4941A,Services aux entreprises,Transport de marchandises,,,VOUREY,38566.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80767035100012,80767035-00012,LE CELLIER,LE CELLIER,4634Z,Services aux entreprises,Commerce de gros,LE CELLIER DU VOISIN,2014,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
50977904700026,50977904-00026,LE CHAINON,LE CHAINON,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2009,CLAIX,38111.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38985316900016,38985316-00016,LE COQ DE KERLAND CEDRIC,,3212Z,Industrie,"Industries diverses (électroménager, articles de sport, meubles, bijoux, etc.)",ATELIER DU BIJOUTIER,,VILLARD DE LANS,38548.0,CC du Massif du Vercors,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
43883115800011,43883115-00011,LE GALL,,7111Z,Services aux entreprises,"Ingénierie, architecture, analyses techniques",,2001,VIZILLE,38562.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
81825286800018,81825286-00018,LE JEU LE LA,,6312Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2018,LA MURE,38269.0,CC de la Matheysine,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
78915923300012,78915923-00012,LEDAPLAT,LEDAPLAT,2740Z,Industrie,Matériel électrique,,2013,SASSENAGE,38474.0,Grenoble-Alpes-Métropole,1.0,2023-12-31,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84538981600016,84538981-00016,LEGGO,,8211Z,Services aux entreprises,Autres services aux entreprises,,,VENON,38533.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
39526996200035,39526996-00035,LEMAROIS,,3320C,Industrie,"Matériel médical, instruments scientifiques et appareils de mesure",,,SAINT LATTIER,38410.0,CC Saint-Marcellin Vercors Isère Communauté,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80387053400010,80387053-00010,LENNY SERVICES,,4941A,Services aux entreprises,Transport de marchandises,,2014,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
44411967100030,44411967-00030,LEONE FROID,LEONE FROID,3320B,Industrie,"Machines et équipements (fabrication, installation, réparation)",,2012,SASSENAGE,38474.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80894374000015,80894374-00015,LES 2 GEAIS,LES 2 GEAIS,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,2015,SAINT EGREVE,38382.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51947437300015,51947437-00015,LES 2 PIERRES,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,VOIRON,38563.0,CA du Pays Voironnais,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80020697100015,80020697-00015,LES AF,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83175626700017,83175626-00017,LES BIERES DE L'OISANS,,1105Z,Industrie,Industries agroalimentaires,,,LE BOURG D'OISANS,38052.0,CC de l'Oisans,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
85246504600013,85246504-00013,LES BOULANGERS REUNIS,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
38518998000043,38518998-00043,LES CARRIERS DU GRESIVAUDAN,,0811Z,Industrie,"Matériaux de construction (verre, ciment, béton, pierre)",,,VOREPPE,38565.0,CA du Pays Voironnais,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
51474702100012,51474702-00012,LES CHEMINEES DU GRAND SERRE,,2370Z,Industrie,"Matériaux de construction (verre, ciment, béton, pierre)",,2009,CHOLONGE,38106.0,CC de la Matheysine,1.0,,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
47802920000019,47802920-00019,LES IMPRESSIONS JMF,,1812Z,Industrie,Imprimerie,,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
83847260300011,83847260-00011,LES MAGNOLIAS,,7022Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,SAINT ISMIER,38397.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80980251500043,80980251-00043,LES PAPAS DU CODE,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,,GRENOBLE,38185.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
84920607300017,84920607-00017,LES PATINES DE L'EBENISTE,,3109B,Industrie,"Industries diverses (électroménager, articles de sport, meubles, bijoux, etc.)",,,VIZILLE,38562.0,Grenoble-Alpes-Métropole,1.0,2024-01-01,99.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
53160025200013,53160025-00013,LESARTSBLEUS.COM,,6420Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",DESJOYAUX,,CROLLES,38140.0,CC Le Grésivaudan,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
48451377500029,48451377-00029,L'ESCAPADE,,7010Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,HUEZ,38191.0,CC de l'Oisans,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
84206716700010,84206716-00010,LET YOU CHOYER,,7021Z,Services aux entreprises,"Services juridiques, comptables, sièges sociaux, autres",,,MEYLAN,38229.0,Grenoble-Alpes-Métropole,1.0,2020-06-01,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,
80896768100020,80896768-00020,LEVELUP,,6201Z,Services aux entreprises,"Informatique : ESN, logiciels, Data",,2015,ECHIROLLES,38151.0,Grenoble-Alpes-Métropole,1.0,,1.0,0.0,,0.0,0.0,,0.0,,1.0,Informatique & Logiciels,0.0,
